episode,episode_reward,success,cumulative_reward,moving_average_reward,epsilon,episode_length
9062.0,0.87,1.0,2906.299999999725,0.846800000000004,0.02,14.0
9063.0,0.87,1.0,2907.169999999725,0.8470000000000042,0.02,14.0
9064.0,0.85,1.0,2908.019999999725,0.846800000000004,0.02,16.0
9065.0,0.87,1.0,2908.8899999997248,0.846800000000004,0.02,14.0
9066.0,0.87,1.0,2909.7599999997246,0.8473000000000042,0.02,14.0
9067.0,0.87,1.0,2910.6299999997245,0.8473000000000042,0.02,14.0
9068.0,0.87,1.0,2911.4999999997244,0.8473000000000042,0.02,14.0
9069.0,0.87,1.0,2912.3699999997243,0.8473000000000042,0.02,14.0
9070.0,0.87,1.0,2913.239999999724,0.8473000000000042,0.02,14.0
9071.0,0.85,1.0,2914.089999999724,0.8471000000000041,0.02,16.0
9072.0,0.87,1.0,2914.959999999724,0.8478000000000041,0.02,14.0
9073.0,0.87,1.0,2915.829999999724,0.8483000000000043,0.02,14.0
9074.0,0.87,1.0,2916.699999999724,0.8483000000000043,0.02,14.0
9075.0,0.87,1.0,2917.5699999997237,0.8483000000000043,0.02,14.0
9076.0,0.87,1.0,2918.4399999997236,0.8483000000000043,0.02,14.0
9077.0,0.87,1.0,2919.3099999997235,0.8483000000000043,0.02,14.0
9078.0,0.87,1.0,2920.1799999997233,0.8483000000000043,0.02,14.0
9079.0,0.87,1.0,2921.0499999997232,0.8483000000000043,0.02,14.0
9080.0,0.87,1.0,2921.919999999723,0.8483000000000043,0.02,14.0
9081.0,0.87,1.0,2922.789999999723,0.8485000000000044,0.02,14.0
9082.0,-1.1199999999999999,0.0,2921.669999999723,0.8286000000000042,0.02,13.0
9083.0,0.87,1.0,2922.539999999723,0.8286000000000042,0.02,14.0
9084.0,0.87,1.0,2923.409999999723,0.8286000000000042,0.02,14.0
9085.0,0.87,1.0,2924.279999999723,0.8286000000000042,0.02,14.0
9086.0,0.85,1.0,2925.1299999997227,0.8286000000000042,0.02,16.0
9087.0,0.87,1.0,2925.9999999997226,0.8286000000000042,0.02,14.0
9088.0,0.8200000000000001,1.0,2926.8199999997228,0.8283000000000043,0.02,15.0
9089.0,-1.06,0.0,2925.759999999723,0.8090000000000042,0.02,7.0
9090.0,0.87,1.0,2926.6299999997227,0.8090000000000042,0.02,14.0
9091.0,0.8200000000000001,1.0,2927.449999999723,0.8085000000000041,0.02,15.0
9092.0,0.85,1.0,2928.299999999723,0.808300000000004,0.02,16.0
9093.0,0.87,1.0,2929.1699999997227,0.808300000000004,0.02,14.0
9094.0,0.87,1.0,2930.0399999997226,0.808300000000004,0.02,14.0
9095.0,0.85,1.0,2930.8899999997225,0.8081000000000038,0.02,16.0
9096.0,0.82,1.0,2931.7099999997226,0.8076000000000038,0.02,15.0
9097.0,0.87,1.0,2932.5799999997225,0.8076000000000038,0.02,14.0
9098.0,0.87,1.0,2933.4499999997224,0.8076000000000038,0.02,14.0
9099.0,0.87,1.0,2934.3199999997223,0.8076000000000038,0.02,14.0
9100.0,0.85,1.0,2935.169999999722,0.8078000000000037,0.02,16.0
9101.0,0.87,1.0,2936.039999999722,0.8078000000000037,0.02,14.0
9102.0,0.87,1.0,2936.909999999722,0.8078000000000037,0.02,14.0
9103.0,-1.1199999999999999,0.0,2935.789999999722,0.7879000000000036,0.02,13.0
9104.0,0.87,1.0,2936.659999999722,0.7879000000000036,0.02,14.0
9105.0,0.87,1.0,2937.529999999722,0.7879000000000036,0.02,14.0
9106.0,0.85,1.0,2938.379999999722,0.7877000000000035,0.02,16.0
9107.0,0.87,1.0,2939.2499999997217,0.7877000000000035,0.02,14.0
9108.0,0.87,1.0,2940.1199999997216,0.7877000000000035,0.02,14.0
9109.0,0.87,1.0,2940.9899999997215,0.7877000000000035,0.02,14.0
9110.0,0.87,1.0,2941.8599999997214,0.7877000000000035,0.02,14.0
9111.0,0.87,1.0,2942.7299999997213,0.7877000000000035,0.02,14.0
9112.0,0.87,1.0,2943.599999999721,0.7877000000000035,0.02,14.0
9113.0,0.87,1.0,2944.469999999721,0.7877000000000035,0.02,14.0
9114.0,0.85,1.0,2945.319999999721,0.7875000000000034,0.02,16.0
9115.0,0.87,1.0,2946.189999999721,0.7875000000000034,0.02,14.0
9116.0,0.87,1.0,2947.0599999997207,0.7875000000000034,0.02,14.0
9117.0,0.87,1.0,2947.9299999997206,0.7877000000000035,0.02,14.0
9118.0,0.87,1.0,2948.7999999997205,0.7877000000000035,0.02,14.0
9119.0,0.85,1.0,2949.6499999997204,0.8066000000000035,0.02,16.0
9120.0,0.87,1.0,2950.5199999997203,0.8066000000000035,0.02,14.0
9121.0,0.87,1.0,2951.38999999972,0.8066000000000035,0.02,14.0
9122.0,0.87,1.0,2952.25999999972,0.8066000000000035,0.02,14.0
9123.0,0.87,1.0,2953.12999999972,0.8066000000000035,0.02,14.0
9124.0,0.87,1.0,2953.99999999972,0.8066000000000035,0.02,14.0
9125.0,0.8200000000000001,1.0,2954.81999999972,0.8061000000000034,0.02,15.0
9126.0,0.87,1.0,2955.68999999972,0.8061000000000034,0.02,14.0
9127.0,0.87,1.0,2956.55999999972,0.8061000000000034,0.02,14.0
9128.0,0.87,1.0,2957.4299999997197,0.8061000000000034,0.02,14.0
9129.0,0.87,1.0,2958.2999999997196,0.8061000000000034,0.02,14.0
9130.0,0.87,1.0,2959.1699999997195,0.8061000000000034,0.02,14.0
9131.0,0.87,1.0,2960.0399999997194,0.8063000000000035,0.02,14.0
9132.0,0.87,1.0,2960.9099999997193,0.8063000000000035,0.02,14.0
9133.0,0.87,1.0,2961.779999999719,0.8063000000000035,0.02,14.0
9134.0,0.87,1.0,2962.649999999719,0.8063000000000035,0.02,14.0
9135.0,0.87,1.0,2963.519999999719,0.8063000000000035,0.02,14.0
9136.0,0.85,1.0,2964.369999999719,0.8061000000000034,0.02,16.0
9137.0,0.87,1.0,2965.2399999997187,0.8061000000000034,0.02,14.0
9138.0,0.85,1.0,2966.0899999997187,0.8059000000000033,0.02,16.0
9139.0,0.87,1.0,2966.9599999997185,0.8059000000000033,0.02,14.0
9140.0,0.85,1.0,2967.8099999997185,0.8057000000000032,0.02,16.0
9141.0,0.87,1.0,2968.6799999997183,0.8057000000000032,0.02,14.0
9142.0,0.87,1.0,2969.5499999997182,0.8059000000000033,0.02,14.0
9143.0,0.87,1.0,2970.419999999718,0.8061000000000034,0.02,14.0
9144.0,0.87,1.0,2971.289999999718,0.8061000000000034,0.02,14.0
9145.0,0.87,1.0,2972.159999999718,0.8061000000000034,0.02,14.0
9146.0,0.85,1.0,2973.009999999718,0.8059000000000033,0.02,16.0
9147.0,0.82,1.0,2973.829999999718,0.8054000000000032,0.02,15.0
9148.0,0.87,1.0,2974.699999999718,0.8054000000000032,0.02,14.0
9149.0,0.87,1.0,2975.5699999997178,0.8054000000000032,0.02,14.0
9150.0,0.87,1.0,2976.4399999997177,0.8056000000000033,0.02,14.0
9151.0,0.87,1.0,2977.3099999997175,0.8056000000000033,0.02,14.0
9152.0,0.87,1.0,2978.1799999997174,0.8056000000000033,0.02,14.0
9153.0,0.87,1.0,2979.0499999997173,0.8056000000000033,0.02,14.0
9154.0,0.87,1.0,2979.919999999717,0.8056000000000033,0.02,14.0
9155.0,0.87,1.0,2980.789999999717,0.8056000000000033,0.02,14.0
9156.0,0.87,1.0,2981.659999999717,0.8056000000000033,0.02,14.0
9157.0,0.87,1.0,2982.529999999717,0.8056000000000033,0.02,14.0
9158.0,0.87,1.0,2983.399999999717,0.8056000000000033,0.02,14.0
9159.0,0.83,1.0,2984.2299999997167,0.8052000000000032,0.02,18.0
9160.0,0.87,1.0,2985.0999999997166,0.8054000000000033,0.02,14.0
9161.0,0.85,1.0,2985.9499999997165,0.8052000000000032,0.02,16.0
9162.0,0.87,1.0,2986.8199999997164,0.8052000000000032,0.02,14.0
9163.0,0.87,1.0,2987.6899999997163,0.8052000000000032,0.02,14.0
9164.0,0.87,1.0,2988.559999999716,0.8054000000000033,0.02,14.0
9165.0,0.85,1.0,2989.409999999716,0.8052000000000032,0.02,16.0
9166.0,0.87,1.0,2990.279999999716,0.8052000000000032,0.02,14.0
9167.0,0.87,1.0,2991.149999999716,0.8052000000000032,0.02,14.0
9168.0,0.87,1.0,2992.0199999997158,0.8052000000000032,0.02,14.0
9169.0,0.87,1.0,2992.8899999997157,0.8052000000000032,0.02,14.0
9170.0,0.87,1.0,2993.7599999997155,0.8052000000000032,0.02,14.0
9171.0,0.87,1.0,2994.6299999997154,0.8054000000000033,0.02,14.0
9172.0,0.87,1.0,2995.4999999997153,0.8054000000000033,0.02,14.0
9173.0,-1.04,0.0,2994.4599999997154,0.7863000000000032,0.02,5.0
9174.0,0.87,1.0,2995.3299999997153,0.7863000000000032,0.02,14.0
9175.0,0.87,1.0,2996.199999999715,0.7863000000000032,0.02,14.0
9176.0,0.87,1.0,2997.069999999715,0.7863000000000032,0.02,14.0
9177.0,0.85,1.0,2997.919999999715,0.7861000000000031,0.02,16.0
9178.0,0.85,1.0,2998.769999999715,0.785900000000003,0.02,16.0
9179.0,0.87,1.0,2999.6399999997147,0.785900000000003,0.02,14.0
9180.0,0.87,1.0,3000.5099999997146,0.785900000000003,0.02,14.0
9181.0,0.87,1.0,3001.3799999997145,0.785900000000003,0.02,14.0
9182.0,0.87,1.0,3002.2499999997144,0.8058000000000031,0.02,14.0
9183.0,0.87,1.0,3003.1199999997143,0.8058000000000031,0.02,14.0
9184.0,0.87,1.0,3003.989999999714,0.8058000000000031,0.02,14.0
9185.0,0.87,1.0,3004.859999999714,0.8058000000000031,0.02,14.0
9186.0,0.87,1.0,3005.729999999714,0.8060000000000032,0.02,14.0
9187.0,0.8200000000000001,1.0,3006.549999999714,0.8055000000000031,0.02,15.0
9188.0,0.87,1.0,3007.419999999714,0.8060000000000032,0.02,14.0
9189.0,0.87,1.0,3008.289999999714,0.8253000000000033,0.02,14.0
9190.0,0.87,1.0,3009.159999999714,0.8253000000000033,0.02,14.0
9191.0,0.87,1.0,3010.0299999997137,0.8258000000000034,0.02,14.0
9192.0,0.87,1.0,3010.8999999997136,0.8260000000000035,0.02,14.0
9193.0,0.87,1.0,3011.7699999997135,0.8260000000000035,0.02,14.0
9194.0,0.87,1.0,3012.6399999997134,0.8260000000000035,0.02,14.0
9195.0,0.87,1.0,3013.5099999997133,0.8262000000000036,0.02,14.0
9196.0,0.87,1.0,3014.379999999713,0.8267000000000038,0.02,14.0
9197.0,0.87,1.0,3015.249999999713,0.8267000000000038,0.02,14.0
9198.0,0.87,1.0,3016.119999999713,0.8267000000000038,0.02,14.0
9199.0,0.87,1.0,3016.989999999713,0.8267000000000038,0.02,14.0
9200.0,0.87,1.0,3017.8599999997127,0.8269000000000039,0.02,14.0
9201.0,0.87,1.0,3018.7299999997126,0.8269000000000039,0.02,14.0
9202.0,0.87,1.0,3019.5999999997125,0.8269000000000039,0.02,14.0
9203.0,0.87,1.0,3020.4699999997124,0.8468000000000039,0.02,14.0
9204.0,0.87,1.0,3021.3399999997123,0.8468000000000039,0.02,14.0
9205.0,0.87,1.0,3022.209999999712,0.8468000000000039,0.02,14.0
9206.0,0.87,1.0,3023.079999999712,0.847000000000004,0.02,14.0
9207.0,0.87,1.0,3023.949999999712,0.847000000000004,0.02,14.0
9208.0,0.87,1.0,3024.819999999712,0.847000000000004,0.02,14.0
9209.0,0.87,1.0,3025.6899999997117,0.847000000000004,0.02,14.0
9210.0,0.87,1.0,3026.5599999997116,0.847000000000004,0.02,14.0
9211.0,0.87,1.0,3027.4299999997115,0.847000000000004,0.02,14.0
9212.0,0.87,1.0,3028.2999999997114,0.847000000000004,0.02,14.0
9213.0,0.87,1.0,3029.1699999997113,0.847000000000004,0.02,14.0
9214.0,0.87,1.0,3030.039999999711,0.8472000000000041,0.02,14.0
9215.0,0.87,1.0,3030.909999999711,0.8472000000000041,0.02,14.0
9216.0,0.85,1.0,3031.759999999711,0.847000000000004,0.02,16.0
9217.0,0.87,1.0,3032.629999999711,0.847000000000004,0.02,14.0
9218.0,0.87,1.0,3033.499999999711,0.847000000000004,0.02,14.0
9219.0,0.87,1.0,3034.3699999997107,0.8472000000000041,0.02,14.0
9220.0,0.87,1.0,3035.2399999997106,0.8472000000000041,0.02,14.0
9221.0,0.87,1.0,3036.1099999997105,0.8472000000000041,0.02,14.0
9222.0,0.87,1.0,3036.9799999997103,0.8472000000000041,0.02,14.0
9223.0,0.87,1.0,3037.8499999997102,0.8472000000000041,0.02,14.0
9224.0,0.87,1.0,3038.71999999971,0.8472000000000041,0.02,14.0
9225.0,0.87,1.0,3039.58999999971,0.8477000000000042,0.02,14.0
9226.0,0.87,1.0,3040.45999999971,0.8477000000000042,0.02,14.0
9227.0,0.87,1.0,3041.32999999971,0.8477000000000042,0.02,14.0
9228.0,0.82,1.0,3042.14999999971,0.8472000000000041,0.02,15.0
9229.0,0.85,1.0,3042.99999999971,0.847000000000004,0.02,16.0
9230.0,0.87,1.0,3043.8699999997098,0.847000000000004,0.02,14.0
9231.0,0.87,1.0,3044.7399999997097,0.847000000000004,0.02,14.0
9232.0,0.85,1.0,3045.5899999997096,0.8468000000000039,0.02,16.0
9233.0,0.87,1.0,3046.4599999997095,0.8468000000000039,0.02,14.0
9234.0,0.85,1.0,3047.3099999997094,0.8466000000000038,0.02,16.0
9235.0,0.85,1.0,3048.1599999997093,0.8464000000000037,0.02,16.0
9236.0,0.83,1.0,3048.989999999709,0.8462000000000037,0.02,18.0
9237.0,0.87,1.0,3049.859999999709,0.8462000000000037,0.02,14.0
9238.0,0.87,1.0,3050.729999999709,0.8464000000000038,0.02,14.0
9239.0,0.87,1.0,3051.599999999709,0.8464000000000038,0.02,14.0
9240.0,0.87,1.0,3052.4699999997088,0.8466000000000039,0.02,14.0
9241.0,0.85,1.0,3053.3199999997087,0.8464000000000038,0.02,16.0
9242.0,0.87,1.0,3054.1899999997086,0.8464000000000038,0.02,14.0
9243.0,-1.1199999999999999,0.0,3053.0699999997087,0.8265000000000038,0.02,13.0
9244.0,0.87,1.0,3053.9399999997086,0.8265000000000038,0.02,14.0
9245.0,0.87,1.0,3054.8099999997085,0.8265000000000038,0.02,14.0
9246.0,0.87,1.0,3055.6799999997083,0.8267000000000039,0.02,14.0
9247.0,0.87,1.0,3056.5499999997082,0.8272000000000039,0.02,14.0
9248.0,0.87,1.0,3057.419999999708,0.8272000000000039,0.02,14.0
9249.0,0.87,1.0,3058.289999999708,0.8272000000000039,0.02,14.0
9250.0,0.87,1.0,3059.159999999708,0.8272000000000039,0.02,14.0
9251.0,0.87,1.0,3060.029999999708,0.8272000000000039,0.02,14.0
9252.0,0.87,1.0,3060.8999999997077,0.8272000000000039,0.02,14.0
9253.0,0.87,1.0,3061.7699999997076,0.8272000000000039,0.02,14.0
9254.0,0.87,1.0,3062.6399999997075,0.8272000000000039,0.02,14.0
9255.0,0.87,1.0,3063.5099999997074,0.8272000000000039,0.02,14.0
9256.0,0.87,1.0,3064.3799999997073,0.8272000000000039,0.02,14.0
9257.0,0.87,1.0,3065.249999999707,0.8272000000000039,0.02,14.0
9258.0,0.87,1.0,3066.119999999707,0.8272000000000039,0.02,14.0
9259.0,0.87,1.0,3066.989999999707,0.827600000000004,0.02,14.0
9260.0,0.87,1.0,3067.859999999707,0.827600000000004,0.02,14.0
9261.0,0.87,1.0,3068.7299999997067,0.8278000000000041,0.02,14.0
9262.0,0.87,1.0,3069.5999999997066,0.8278000000000041,0.02,14.0
9263.0,0.87,1.0,3070.4699999997065,0.8278000000000041,0.02,14.0
9264.0,0.87,1.0,3071.3399999997064,0.8278000000000041,0.02,14.0
9265.0,0.87,1.0,3072.2099999997063,0.8280000000000043,0.02,14.0
9266.0,0.87,1.0,3073.079999999706,0.8280000000000043,0.02,14.0
9267.0,0.87,1.0,3073.949999999706,0.8280000000000043,0.02,14.0
9268.0,0.87,1.0,3074.819999999706,0.8280000000000043,0.02,14.0
9269.0,0.87,1.0,3075.689999999706,0.8280000000000043,0.02,14.0
9270.0,0.87,1.0,3076.5599999997057,0.8280000000000043,0.02,14.0
9271.0,0.87,1.0,3077.4299999997056,0.8280000000000043,0.02,14.0
9272.0,0.87,1.0,3078.2999999997055,0.8280000000000043,0.02,14.0
9273.0,0.87,1.0,3079.1699999997054,0.8471000000000043,0.02,14.0
9274.0,0.87,1.0,3080.0399999997053,0.8471000000000043,0.02,14.0
9275.0,0.87,1.0,3080.909999999705,0.8471000000000043,0.02,14.0
9276.0,0.87,1.0,3081.779999999705,0.8471000000000043,0.02,14.0
9277.0,0.87,1.0,3082.649999999705,0.8473000000000045,0.02,14.0
9278.0,0.85,1.0,3083.499999999705,0.8473000000000045,0.02,16.0
9279.0,0.87,1.0,3084.3699999997048,0.8473000000000045,0.02,14.0
9280.0,0.87,1.0,3085.2399999997047,0.8473000000000045,0.02,14.0
9281.0,0.87,1.0,3086.1099999997045,0.8473000000000045,0.02,14.0
9282.0,0.85,1.0,3086.9599999997045,0.8471000000000043,0.02,16.0
9283.0,0.87,1.0,3087.8299999997043,0.8471000000000043,0.02,14.0
9284.0,0.87,1.0,3088.6999999997042,0.8471000000000043,0.02,14.0
9285.0,0.87,1.0,3089.569999999704,0.8471000000000043,0.02,14.0
9286.0,0.87,1.0,3090.439999999704,0.8471000000000043,0.02,14.0
9287.0,0.87,1.0,3091.309999999704,0.8476000000000045,0.02,14.0
9288.0,0.82,1.0,3092.129999999704,0.8471000000000043,0.02,15.0
9289.0,0.87,1.0,3092.999999999704,0.8471000000000043,0.02,14.0
9290.0,0.87,1.0,3093.869999999704,0.8471000000000043,0.02,14.0
9291.0,0.87,1.0,3094.7399999997037,0.8471000000000043,0.02,14.0
9292.0,0.87,1.0,3095.6099999997036,0.8471000000000043,0.02,14.0
9293.0,0.87,1.0,3096.4799999997035,0.8471000000000043,0.02,14.0
9294.0,0.87,1.0,3097.3499999997034,0.8471000000000043,0.02,14.0
9295.0,0.87,1.0,3098.2199999997033,0.8471000000000043,0.02,14.0
9296.0,0.87,1.0,3099.089999999703,0.8471000000000043,0.02,14.0
9297.0,0.85,1.0,3099.939999999703,0.8469000000000042,0.02,16.0
9298.0,0.87,1.0,3100.809999999703,0.8469000000000042,0.02,14.0
9299.0,0.87,1.0,3101.679999999703,0.8469000000000042,0.02,14.0
9300.0,0.8200000000000001,1.0,3102.499999999703,0.8464000000000041,0.02,15.0
9301.0,0.87,1.0,3103.369999999703,0.8464000000000041,0.02,14.0
9302.0,0.87,1.0,3104.239999999703,0.8464000000000041,0.02,14.0
9303.0,0.87,1.0,3105.1099999997027,0.8464000000000041,0.02,14.0
9304.0,0.87,1.0,3105.9799999997026,0.8464000000000041,0.02,14.0
9305.0,-1.1099999999999999,0.0,3104.8699999997025,0.8266000000000041,0.02,8.0
9306.0,0.87,1.0,3105.7399999997024,0.8266000000000041,0.02,14.0
9307.0,0.87,1.0,3106.6099999997023,0.8266000000000041,0.02,14.0
9308.0,0.87,1.0,3107.479999999702,0.8266000000000041,0.02,14.0
9309.0,0.87,1.0,3108.349999999702,0.8266000000000041,0.02,14.0
9310.0,0.87,1.0,3109.219999999702,0.8266000000000041,0.02,14.0
9311.0,0.87,1.0,3110.089999999702,0.8266000000000041,0.02,14.0
9312.0,0.85,1.0,3110.9399999997017,0.826400000000004,0.02,16.0
9313.0,0.87,1.0,3111.8099999997016,0.826400000000004,0.02,14.0
9314.0,0.87,1.0,3112.6799999997015,0.826400000000004,0.02,14.0
9315.0,0.87,1.0,3113.5499999997014,0.826400000000004,0.02,14.0
9316.0,0.87,1.0,3114.4199999997013,0.8266000000000041,0.02,14.0
9317.0,0.87,1.0,3115.289999999701,0.8266000000000041,0.02,14.0
9318.0,0.85,1.0,3116.139999999701,0.826400000000004,0.02,16.0
9319.0,0.87,1.0,3117.009999999701,0.826400000000004,0.02,14.0
9320.0,0.85,1.0,3117.859999999701,0.8262000000000039,0.02,16.0
9321.0,0.87,1.0,3118.729999999701,0.8262000000000039,0.02,14.0
9322.0,0.87,1.0,3119.5999999997007,0.8262000000000039,0.02,14.0
9323.0,0.85,1.0,3120.4499999997006,0.8260000000000037,0.02,16.0
9324.0,0.85,1.0,3121.2999999997005,0.8258000000000036,0.02,16.0
9325.0,0.87,1.0,3122.1699999997004,0.8258000000000036,0.02,14.0
9326.0,0.87,1.0,3123.0399999997003,0.8258000000000036,0.02,14.0
9327.0,0.82,1.0,3123.8599999997004,0.8253000000000036,0.02,15.0
9328.0,0.87,1.0,3124.7299999997003,0.8258000000000036,0.02,14.0
9329.0,0.87,1.0,3125.5999999997002,0.8260000000000037,0.02,14.0
9330.0,0.87,1.0,3126.4699999997,0.8260000000000037,0.02,14.0
9331.0,0.87,1.0,3127.3399999997,0.8260000000000037,0.02,14.0
9332.0,0.85,1.0,3128.1899999997,0.8260000000000037,0.02,16.0
9333.0,0.87,1.0,3129.0599999997,0.8260000000000037,0.02,14.0
9334.0,0.87,1.0,3129.9299999996997,0.8262000000000039,0.02,14.0
9335.0,0.87,1.0,3130.7999999996996,0.826400000000004,0.02,14.0
9336.0,0.87,1.0,3131.6699999996995,0.8268000000000041,0.02,14.0
9337.0,0.85,1.0,3132.5199999996994,0.826600000000004,0.02,16.0
9338.0,0.87,1.0,3133.3899999996993,0.826600000000004,0.02,14.0
9339.0,0.87,1.0,3134.259999999699,0.826600000000004,0.02,14.0
9340.0,0.87,1.0,3135.129999999699,0.826600000000004,0.02,14.0
9341.0,0.83,1.0,3135.959999999699,0.826400000000004,0.02,18.0
9342.0,0.87,1.0,3136.829999999699,0.826400000000004,0.02,14.0
9343.0,0.85,1.0,3137.679999999699,0.846100000000004,0.02,16.0
9344.0,-1.06,0.0,3136.619999999699,0.8268000000000039,0.02,7.0
9345.0,0.85,1.0,3137.4699999996988,0.8266000000000038,0.02,16.0
9346.0,0.87,1.0,3138.3399999996986,0.8266000000000038,0.02,14.0
9347.0,0.87,1.0,3139.2099999996985,0.8266000000000038,0.02,14.0
9348.0,0.87,1.0,3140.0799999996984,0.8266000000000038,0.02,14.0
9349.0,0.87,1.0,3140.9499999996983,0.8266000000000038,0.02,14.0
9350.0,0.87,1.0,3141.819999999698,0.8266000000000038,0.02,14.0
9351.0,0.87,1.0,3142.689999999698,0.8266000000000038,0.02,14.0
9352.0,0.87,1.0,3143.559999999698,0.8266000000000038,0.02,14.0
9353.0,0.87,1.0,3144.429999999698,0.8266000000000038,0.02,14.0
9354.0,0.87,1.0,3145.299999999698,0.8266000000000038,0.02,14.0
9355.0,0.87,1.0,3146.1699999996977,0.8266000000000038,0.02,14.0
9356.0,0.87,1.0,3147.0399999996976,0.8266000000000038,0.02,14.0
9357.0,0.87,1.0,3147.9099999996974,0.8266000000000038,0.02,14.0
9358.0,0.85,1.0,3148.7599999996974,0.8264000000000037,0.02,16.0
9359.0,0.83,1.0,3149.5899999996973,0.8260000000000036,0.02,18.0
9360.0,0.87,1.0,3150.459999999697,0.8260000000000036,0.02,14.0
9361.0,0.85,1.0,3151.309999999697,0.8258000000000035,0.02,16.0
9362.0,0.87,1.0,3152.179999999697,0.8258000000000035,0.02,14.0
9363.0,0.87,1.0,3153.049999999697,0.8258000000000035,0.02,14.0
9364.0,0.87,1.0,3153.9199999996968,0.8258000000000035,0.02,14.0
9365.0,0.87,1.0,3154.7899999996966,0.8258000000000035,0.02,14.0
9366.0,0.87,1.0,3155.6599999996965,0.8258000000000035,0.02,14.0
9367.0,0.87,1.0,3156.5299999996964,0.8258000000000035,0.02,14.0
9368.0,0.87,1.0,3157.3999999996963,0.8258000000000035,0.02,14.0
9369.0,0.87,1.0,3158.269999999696,0.8258000000000035,0.02,14.0
9370.0,0.87,1.0,3159.139999999696,0.8258000000000035,0.02,14.0
9371.0,0.87,1.0,3160.009999999696,0.8258000000000035,0.02,14.0
9372.0,0.8200000000000001,1.0,3160.829999999696,0.8253000000000035,0.02,15.0
9373.0,0.87,1.0,3161.699999999696,0.8253000000000035,0.02,14.0
9374.0,0.87,1.0,3162.569999999696,0.8253000000000035,0.02,14.0
9375.0,0.87,1.0,3163.439999999696,0.8253000000000035,0.02,14.0
9376.0,0.87,1.0,3164.3099999996957,0.8253000000000035,0.02,14.0
9377.0,0.87,1.0,3165.1799999996956,0.8253000000000035,0.02,14.0
9378.0,0.87,1.0,3166.0499999996955,0.8255000000000036,0.02,14.0
9379.0,0.85,1.0,3166.8999999996954,0.8253000000000035,0.02,16.0
9380.0,0.87,1.0,3167.7699999996953,0.8253000000000035,0.02,14.0
9381.0,0.87,1.0,3168.639999999695,0.8253000000000035,0.02,14.0
9382.0,0.87,1.0,3169.509999999695,0.8255000000000036,0.02,14.0
9383.0,0.87,1.0,3170.379999999695,0.8255000000000036,0.02,14.0
9384.0,0.87,1.0,3171.249999999695,0.8255000000000036,0.02,14.0
9385.0,0.87,1.0,3172.1199999996948,0.8255000000000036,0.02,14.0
9386.0,0.85,1.0,3172.9699999996947,0.8253000000000035,0.02,16.0
9387.0,0.85,1.0,3173.8199999996946,0.8251000000000033,0.02,16.0
9388.0,0.87,1.0,3174.6899999996945,0.8256000000000034,0.02,14.0
9389.0,0.87,1.0,3175.5599999996944,0.8256000000000034,0.02,14.0
9390.0,0.87,1.0,3176.4299999996942,0.8256000000000034,0.02,14.0
9391.0,0.87,1.0,3177.299999999694,0.8256000000000034,0.02,14.0
9392.0,0.87,1.0,3178.169999999694,0.8256000000000034,0.02,14.0
9393.0,0.87,1.0,3179.039999999694,0.8256000000000034,0.02,14.0
9394.0,0.87,1.0,3179.909999999694,0.8256000000000034,0.02,14.0
9395.0,0.87,1.0,3180.7799999996937,0.8256000000000034,0.02,14.0
9396.0,0.87,1.0,3181.6499999996936,0.8256000000000034,0.02,14.0
9397.0,0.85,1.0,3182.4999999996935,0.8256000000000034,0.02,16.0
9398.0,0.8200000000000001,1.0,3183.3199999996937,0.8251000000000033,0.02,15.0
9399.0,0.87,1.0,3184.1899999996936,0.8251000000000033,0.02,14.0
9400.0,0.87,1.0,3185.0599999996934,0.8256000000000034,0.02,14.0
9401.0,0.87,1.0,3185.9299999996933,0.8256000000000034,0.02,14.0
9402.0,0.87,1.0,3186.7999999996932,0.8256000000000034,0.02,14.0
9403.0,0.87,1.0,3187.669999999693,0.8256000000000034,0.02,14.0
9404.0,0.87,1.0,3188.539999999693,0.8256000000000034,0.02,14.0
9405.0,0.87,1.0,3189.409999999693,0.8454000000000035,0.02,14.0
9406.0,0.85,1.0,3190.259999999693,0.8452000000000034,0.02,16.0
9407.0,0.82,1.0,3191.079999999693,0.8447000000000032,0.02,15.0
9408.0,0.87,1.0,3191.949999999693,0.8447000000000032,0.02,14.0
9409.0,0.85,1.0,3192.799999999693,0.8445000000000031,0.02,16.0
9410.0,0.87,1.0,3193.6699999996927,0.8445000000000031,0.02,14.0
9411.0,0.87,1.0,3194.5399999996926,0.8445000000000031,0.02,14.0
9412.0,0.87,1.0,3195.4099999996924,0.8447000000000032,0.02,14.0
9413.0,0.87,1.0,3196.2799999996923,0.8447000000000032,0.02,14.0
9414.0,0.8200000000000001,1.0,3197.0999999996925,0.8442000000000032,0.02,15.0
9415.0,0.87,1.0,3197.9699999996924,0.8442000000000032,0.02,14.0
9416.0,0.87,1.0,3198.8399999996923,0.8442000000000032,0.02,14.0
9417.0,0.87,1.0,3199.709999999692,0.8442000000000032,0.02,14.0
9418.0,0.87,1.0,3200.579999999692,0.8444000000000033,0.02,14.0
9419.0,0.87,1.0,3201.449999999692,0.8444000000000033,0.02,14.0
9420.0,0.87,1.0,3202.319999999692,0.8446000000000033,0.02,14.0
9421.0,0.87,1.0,3203.1899999996917,0.8446000000000033,0.02,14.0
9422.0,0.87,1.0,3204.0599999996916,0.8446000000000033,0.02,14.0
